"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,4.05683946609497,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,4.85308218002319,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,3.04166030883789,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.73483896255493,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,1.99263668060303,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,1.69319844245911,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.68555104732513,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,2.53324151039124,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,2.27497124671936,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,2.42766642570496,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,3.36407542228699,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,3.68343043327332,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,3.19494938850403,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.94603824615478,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,2.27314138412476,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,2.22075033187866,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.8354572057724,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,2.43364095687866,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,2.90087413787842,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,3.76500010490418,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,3.54055213928223,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,4.68850803375244,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,4.83088254928589,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,4.20920276641846,,
"NLD","Netherlands","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,3.25680494308472,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,27.7618808746338,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,22.8036499023438,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,23.3738441467285,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,42.9757041931152,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,32.087287902832,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,30.9848575592041,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,21.7030162811279,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,18.9107437133789,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,16.8076934814453,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,22.1840476989746,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,19.6344604492188,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,26.2003936767578,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,15.4152565002441,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,15.7473831176758,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,16.488712310791,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,16.4847393035889,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,17.1209621429443,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,16.9866256713867,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,16.9990062713623,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,17.3702259063721,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,16.9444332122803,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,17.0012187957764,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,17.2827568054199,,
"NZL","New Zealand","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2016","2016","USD","US Dollar","0","Units",,,17.7220191955566,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,3.25044870376587,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,3.38942289352417,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,5.23275423049927,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,5.60113763809204,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,5.59156560897827,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,5.88530111312866,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,5.3328595161438,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,4.76441287994385,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,4.68318223953247,,
"NZL","New Zealand","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,4.49646997451782,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,24.7527465820312,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,21.6401233673096,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,24.2492160797119,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,28.809476852417,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,24.8252811431885,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,17.4173889160156,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,23.6187686920166,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,21.3388824462891,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,23.7651920318604,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,24.6007061004639,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,25.205451965332,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,25.6389274597168,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,26.2184276580811,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,26.3461971282959,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,27.0305480957031,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,27.6529502868652,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,28.1658878326416,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,28.2175540924072,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,27.7738914489746,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,16.8789253234863,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,16.5691032409668,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,17.2009201049805,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,17.8548355102539,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,18.4959087371826,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,18.2234077453613,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,17.8259525299072,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,18.6233539581299,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,19.1650276184082,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,19.1018886566162,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,18.849925994873,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,24.7822933197022,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,25.5971584320068,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,26.2955627441406,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,26.8979015350342,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,27.2201290130615,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,27.6168479919434,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,28.3496646881104,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,28.798526763916,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,29.379695892334,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,29.4100570678711,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,28.9592266082764,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,25.9918479919434,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,26.8304653167725,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,27.5485515594482,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,27.7773170471191,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,28.4895725250244,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,28.3077239990234,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,29.192777633667,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,30.3000583648682,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,30.9718017578125,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,30.9736614227295,,
"NOR","Norway","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,30.5137119293213,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,1.56234109401703,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.88856196403503,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,1.52554380893707,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,1.66088545322418,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,1.61660349369049,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,1.82161796092987,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,2.08633470535278,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,2.13435506820679,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.91028070449829,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,2.84648084640503,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,3.42994117736816,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,4.0310869216919,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,3.92827129364014,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,4.23235988616943,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,4.01000452041626,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,4.28892087936401,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,4.75315809249878,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,3.26691222190857,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,4.11578845977783,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,4.47772693634033,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,1.06600773334503,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.3145295381546,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,0.901848077774048,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,0.992259204387665,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,0.992203056812286,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,1.14907646179199,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,1.35779523849487,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,1.76316821575165,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.22131061553955,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,2.32733368873596,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,0.519131124019623,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,0.63695353269577,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,0.463450372219086,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,0.508022844791412,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,0.502646505832672,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,0.59498393535614,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,0.69170469045639,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,0.831606686115265,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,1.04769194126129,,
"NOR","Norway","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,1.09769809246063,,
"NOR","Norway","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,21.7958011627197,,
"NOR","Norway","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,17.0456104278564,,
"NOR","Norway","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,13.8295431137085,,
